;Person Count for  - High_HH1;Timestamp;Person Count for  - Low_HH1;Person Count for  - Outside_HH1;Person Count for  - Unknown_HH1;Car Location - Car 1, 22kW Charging Power, avg. Speed 30 km/h_HH1;Car Location - Car 2, 22kW Charging Power, avg. Speed 30 km/h_HH1;Car State - Car 1, 22kW Charging Power, avg. Speed 30 km/h_HH1;Car State - Car 2, 22kW Charging Power, avg. Speed 30 km/h_HH1;Driving Distance - Car 1, 22kW Charging Power, avg. Speed 30 km/h_HH1;Driving Distance - Car 2, 22kW Charging Power, avg. Speed 30 km/h_HH1;State of charge - Car 1, 22kW Charging Power, avg. Speed 30 km/h_HH1;State of charge - Car 2, 22kW Charging Power, avg. Speed 30 km/h_HH1;Air Conditioning Load_House;Apparent_HH1;Apparent_House;Cold Water_HH1;Cold Water_House;Electricity_HH1;Electricity_House;Elevator Distance_HH1;Gas_House;Hot water_HH1;Hot water_House;Inner Device Heat Gains_HH1;Inner Device Heat Gains_House;None_HH1;Reactive_HH1;Reactive_House;Space Heating_House;Warm Water_HH1
790;1.0;2020-01-01 13:10:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05386740892640413;0.0027461053585870667;0.0;0.0;0.05117403848008393;-0.015200685653838;0.0;0.0;0.0;0.0;0.05117403848008393;0.0026088000906577136;60.0;0.0168200930462151;0.0008574711233883684;0.0;0.0
791;1.0;2020-01-01 13:11:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05238327963505737;0.0025585087012179254;0.0;0.0;0.0497641156533045;-0.00028935006717630446;0.0;0.0;0.0;0.0;0.0497641156533045;0.0024305832661570288;60.0;0.01635667382352385;0.0007988940858995423;0.0;0.0
792;1.0;2020-01-01 13:12:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.058190319970730306;0.0027497156565664204;0.0;0.0;0.05528080397219379;-0.00010770345959523408;0.0;0.0;0.0;0.0;0.05528080397219379;0.0026122298737380994;60.0;0.018169921587168663;0.0008585984385711025;0.0;0.0
793;1.0;2020-01-01 13:13:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0515263813928834;0.003203206851597672;0.0;0.0;0.04895006232323922;0.0003231131756844547;0.0;0.0;0.0;0.0;0.04895006232323922;0.003043046509017788;60.0;0.016089107433163472;0.0010002010188341758;0.0;0.0
794;1.0;2020-01-01 13:14:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05799950879956807;0.0027860852301239574;0.0;0.0;0.05509953335958967;-7.315236471557397e-05;0.0;0.0;0.0;0.0;0.05509953335958967;0.0026467809686177594;60.0;0.01811034081806965;0.0008699548342745737;0.0;0.0
795;1.0;2020-01-01 13:15:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05095912230979707;0.0028037688338914965;0.0;0.0;0.04841116619430722;-5.635294113641198e-05;0.0;0.0;0.0;0.0;0.04841116619430722;0.0026635803921969212;60.0;0.015911980841241104;0.0008754765377812112;0.0;0.0
796;1.0;2020-01-01 13:16:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0551365382100774;0.0028127179174490917;0.0;0.0;0.05237971129957353;-4.785131175669618e-05;0.0;0.0;0.0;0.0;0.05237971129957353;0.0026720820215766373;60.0;0.017216378538027516;0.0008782708882264454;0.0;0.0
797;1.0;2020-01-01 13:17:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.050032017273839276;0.0029182799791255334;0.0;0.0;0.04753041641014731;5.2432646835922954e-05;0.0;0.0;0.0;0.0;0.04753041641014731;0.0027723659801692562;60.0;0.015622492386548026;0.0009112326314202546;0.0;0.0
798;1.0;2020-01-01 13:18:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05644858523087148;0.0029775588168207685;0.0;0.0;0.0536261559693279;0.00010874754264639675;0.0;0.0;0.0;0.0;0.0536261559693279;0.0028286808759797302;60.0;0.017626065088960693;0.0009297424425579611;0.0;0.0
799;1.0;2020-01-01 13:19:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05338869592249713;0.003203254834705961;0.0;0.0;0.050719261126372255;0.0003231587596373297;0.0;0.0;0.0;0.0;0.050719261126372255;0.003043092092970663;60.0;0.016670614958654767;0.001000216001554937;0.0;0.0
800;1.0;2020-01-01 13:20:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.059125885173011955;0.0024654773256482768;0.0;0.0;0.056169590914361356;-0.00037772987396747097;0.0;0.0;0.0;0.0;0.056169590914361356;0.0023422034593658624;60.0;0.018462051727949666;0.0007698450481885069;0.0;0.0
801;1.0;2020-01-01 13:21:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.051867155425434776;0.0028134483178506235;0.0;0.0;0.04927379765416303;-4.715743137524128e-05;0.0;0.0;0.0;0.0;0.04927379765416303;0.002672775901958092;60.0;0.016195514090722944;0.0008784989556787251;0.0;0.0
802;1.0;2020-01-01 13:22:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05381653884614448;0.0029914513097019178;0.0;0.0;0.05112571190383726;0.00012194541088348812;0.0;0.0;0.0;0.0;0.05112571190383726;0.0028418787442168214;60.0;0.0168042088687451;0.0009340803720697381;0.0;0.0
803;1.0;2020-01-01 13:23:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05357392407812319;0.0028032380591588506;0.0;0.0;0.050895227874217026;-5.685717713242533e-05;0.0;0.0;0.0;0.0;0.050895227874217026;0.002663076156200908;60.0;0.01672845243171136;0.0008753108034240625;0.0;0.0
804;1.0;2020-01-01 13:24:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05571213146441797;0.002774267148697188;0.0;0.0;0.05292652489119706;-8.437954207100469e-05;0.0;0.0;0.0;0.0;0.05292652489119706;0.0026355537912623288;60.0;0.017396107474089935;0.0008662646395318195;0.0;0.0
805;1.0;2020-01-01 13:25:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0580179685978353;0.003116138269741831;0.0;0.0;0.05511707016794353;0.00024039802292140608;0.0;0.0;0.0;0.0;0.05511707016794353;0.0029603313562547393;60.0;0.018116104888231132;0.0009730138628635201;0.0;0.0
806;1.0;2020-01-01 13:26:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.057485306801764266;0.0028606288317560413;0.0;0.0;0.05461104146167605;-2.3359431650940598e-06;0.0;0.0;0.0;0.0;0.05461104146167605;0.0027175973901682393;60.0;0.01794978129571679;0.0008932310664238623;0.0;0.0
807;1.0;2020-01-01 13:27:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.04906278825000812;0.002405349290039623;0.0;0.0;0.046609648837507706;-0.00043485150779569177;0.0;0.0;0.0;0.0;0.046609648837507706;0.0022850818255376417;60.0;0.015319850720857262;0.0007510700750873235;0.0;0.0
808;1.0;2020-01-01 13:28:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.05724894537883072;0.0031775727839248773;0.0;0.0;0.054386498109889186;0.0002987608113953001;0.0;0.0;0.0;0.0;0.054386498109889186;0.0030186941447286333;60.0;0.01787597746506086;0.0009921967837688054;0.0;0.0
809;1.0;2020-01-01 13:29:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.050896650692156986;0.0029521703975802717;0.0;0.0;0.04835181815754914;8.462854436792495e-05;0.0;0.0;0.0;0.0;0.04835181815754914;0.002804561877701258;60.0;0.015892474084885148;0.000921814911190991;0.0;0.0
810;1.0;2020-01-01 13:30:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.052883632448508786;0.00276864468615201;0.0;0.0;0.050239450826083346;-8.972088148892396e-05;0.0;0.0;0.0;0.0;0.050239450826083346;0.0026302124518444094;60.0;0.016512908939448706;0.0008645090261647841;0.0;0.0
811;1.0;2020-01-01 13:31:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.04992544233130017;0.0029028011302894693;0.0;0.0;0.04742917021473517;3.7727740441662634e-05;0.0;0.0;0.0;0.0;0.04742917021473517;0.002757661073774996;60.0;0.015589214371406217;0.0009063993624203182;0.0;0.0
812;1.0;2020-01-01 13:32:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.04868888853390568;0.00283167457600634;0.0;0.0;0.0462544441072104;-2.9842486127310505e-05;0.0;0.0;0.0;0.0;0.0462544441072104;0.002690090847206023;60.0;0.015203100571924193;0.0008841901029637622;0.0;0.0
813;1.0;2020-01-01 13:33:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.002991676720533257;0.0029316784441124825;0.0;0.0;0.002842092884506594;6.516118857352447e-05;0.0;0.0;0.0;0.0;0.002842092884506594;0.0027850945219068577;60.0;0.0009341507565792641;0.0009154163007715101;0.0;0.0
814;1.0;2020-01-01 13:34:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0028801045208679036;0.0031266238010977253;0.0;0.0;0.002736099294824509;0.00025035927770950553;0.0;0.0;0.0;0.0;0.002736099294824509;0.002970292611042839;60.0;0.0008993123483999123;0.0009762879689800052;0.0;0.0
815;1.0;2020-01-01 13:35:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0027836942915207513;0.0028789498793115953;0.0;0.0;0.002644509576944713;1.506905201268201e-05;0.0;0.0;0.0;0.0;0.002644509576944713;0.0027350023853460153;60.0;0.0008692082639350072;0.0008989518116895121;0.0;0.0
816;1.0;2020-01-01 13:36:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0028873551055497034;0.003084248708246904;0.0;0.0;0.002742987350272218;0.00021010293950122567;0.0;0.0;0.0;0.0;0.002742987350272218;0.002930036272834559;60.0;0.0009015763427411648;0.000963056350478239;0.0;0.0
817;1.0;2020-01-01 13:37:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0026452418785092046;0.0028256473140627165;0.0;0.0;0.0025129797845837446;-3.5568384973753094e-05;0.0;0.0;0.0;0.0;0.0025129797845837446;0.0026843649483595804;60.0;0.0008259765118284805;0.0008823080910250746;0.0;0.0
818;1.0;2020-01-01 13:38:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0031188800982349645;0.0029712353644738673;0.0;0.0;0.0029629360933232166;0.00010274026291684018;0.0;0.0;0.0;0.0;0.0029629360933232166;0.0028226735962501737;60.0;0.000973869998536098;0.0009277679451954928;0.0;0.0
819;1.0;2020-01-01 13:39:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.003238720896968684;0.0027709642089705252;0.0;0.0;0.0030767848521202493;-8.751733481133497e-05;0.0;0.0;0.0;0.0;0.0030767848521202493;0.0026324159985219985;60.0;0.0010112902759470252;0.0008652332969327274;0.0;0.0
820;1.0;2020-01-01 13:40:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.002982549296269402;0.002819058688054546;0.0;0.0;0.002833421831455932;-4.1827579681515196e-05;0.0;0.0;0.0;0.0;0.002833421831455932;0.002678105753651818;60.0;0.0009313007192663488;0.0008802507932134134;0.0;0.0
821;1.0;2020-01-01 13:41:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0024652630439989647;0.0027706868484450786;0.0;0.0;0.002341999891799016;-8.778082731050933e-05;0.0;0.0;0.0;0.0;0.002341999891799016;0.002632152506022824;60.0;0.0007697781387649542;0.0008651466911364149;0.0;0.0
822;1.0;2020-01-01 13:42:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.002912358928928314;0.002830402397982041;0.0;0.0;0.002766740982481898;-3.105105525039467e-05;0.0;0.0;0.0;0.0;0.002766740982481898;0.0026888822780829387;60.0;0.0009093837840887515;0.0008837928655029945;0.0;0.0
823;1.0;2020-01-01 13:43:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0034749686246060164;0.002689452595546123;0.0;0.0;0.0033012201933757153;-0.00016495336756451685;0.0;0.0;0.0;0.0;0.0033012201933757153;0.0025549799657688167;60.0;0.001085058605258091;0.0008397813037986467;0.0;0.0
824;1.0;2020-01-01 13:44:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.003195760229500884;0.002792666438270808;0.0;0.0;0.0030359722180258396;-6.690021697606595e-05;0.0;0.0;0.0;0.0;0.0030359722180258396;0.0026530331163572675;60.0;0.0009978758118297118;0.0008720098158597801;0.0;0.0
825;1.0;2020-01-01 13:45:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.002995517637702462;0.002862337808993525;0.0;0.0;0.0028457417558173386;-7.124147894847017e-07;0.0;0.0;0.0;0.0;0.0028457417558173386;0.0027192209185438487;60.0;0.0009353500825809491;0.000893764694395232;0.0;0.0
826;1.0;2020-01-01 13:46:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.002687439424912585;0.0027268181896679252;0.0;0.0;0.0025530674536669556;-0.00012945605314880403;0.0;0.0;0.0;0.0;0.0025530674536669556;0.002590477280184529;60.0;0.000839152691469802;0.0008514487068236278;0.0;0.0
827;1.0;2020-01-01 13:47:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.00313722939985085;0.0028888199650353302;0.0;0.0;0.0029803679298583074;2.4445633450230272e-05;0.0;0.0;0.0;0.0;0.0029803679298583074;0.002744378966783564;60.0;0.0009795995661292588;0.0009020337449689492;0.0;0.0
828;1.0;2020-01-01 13:48:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.002465466879206183;0.0029984421448100993;0.0;0.0;0.0023421935352458743;0.00012858670423626105;0.0;0.0;0.0;0.0;0.0023421935352458743;0.0028485200375695944;60.0;0.0007698417862880084;0.0009362632596326246;0.0;0.0
829;1.0;2020-01-01 13:49:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0024049032919817273;0.0025098775539761447;0.0;0.0;0.002284658127382641;-0.0003355496570559959;0.0;0.0;0.0;0.0;0.002284658127382641;0.0023843836762773374;60.0;0.0007509308122383807;0.0007837090150403054;0.0;0.0
830;1.0;2020-01-01 13:50:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0025710502325149587;0.002900241278113584;0.0;0.0;0.002442497720889211;3.529588087457066e-05;0.0;0.0;0.0;0.0;0.002442497720889211;0.002755229214207904;60.0;0.0008028101777918829;0.000905600048834588;0.0;0.0
831;1.0;2020-01-01 13:51:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0024026729716645806;0.003172054541724083;0.0;0.0;0.0022825393230813513;0.00029351848130454525;0.0;0.0;0.0;0.0;0.0022825393230813513;0.0030134518146378787;60.0;0.0007502343949425621;0.0009904737131938733;0.0;0.0
832;1.0;2020-01-01 13:52:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.002854413989881078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027116932903870237;60.0;0.0;0.0008912904826703866;0.0;0.0
833;1.0;2020-01-01 13:53:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.002984334371034722;0.0;0.0;0.0;0.00010694427620334227;0.0;0.0;0.0;0.0;0.0;0.0028351176524829855;60.0;0.0;0.0009318581086831699;0.0;0.0
834;1.0;2020-01-01 13:54:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0030591181473003915;0.0;0.0;0.0;0.0001862289066020376;0.0;0.0;0.0;0.0;0.0;0.002906162239935371;60.0;0.0;0.0009552093353377589;0.0;0.0
835;1.0;2020-01-01 13:55:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0027526344785803025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002615002754651287;60.0;0.0;0.0008595098404528212;0.0;0.0
836;1.0;2020-01-01 13:56:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.002844894108461497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027026494030384213;60.0;0.0;0.0008883179006498729;0.0;0.0
837;1.0;2020-01-01 13:57:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0027915711565914387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002651992598761866;60.0;0.0;0.0008716678142650125;0.0;0.0
838;1.0;2020-01-01 13:58:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0030679628391152075;0.0;0.0;0.0;4.4761202776877924e-06;0.0;0.0;0.0;0.0;0.0;0.0029145646971594466;60.0;0.0;0.0009579710894717579;0.0;0.0
839;1.0;2020-01-01 13:59:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0028499480457130355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002707450643427384;60.0;0.0;0.0008898959920508677;0.0;0.0
840;1.0;2020-01-01 14:00:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0025466865053181717;0.0;0.0;0.0;0.00107623615681298;0.0;0.0;0.0;0.0;0.0;0.0024193521800522626;60.0;0.0;0.0007952026064130105;0.0;0.0
841;1.0;2020-01-01 14:01:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0025765941815507295;0.0;0.0;0.0;0.00111713113913986;0.0;0.0;0.0;0.0;0.0;0.0024477644724731932;60.0;0.0;0.0008045412753234642;0.0;0.0
842;1.0;2020-01-01 14:02:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0028020272858676754;0.0;0.0;0.0;0.0013312925882409579;0.0;0.0;0.0;0.0;0.0;0.002661925921574291;60.0;0.0;0.0008749327395850673;0.0;0.0
843;1.0;2020-01-01 14:03:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0031108070821577087;0.0;0.0;0.0;0.0016246333947164899;0.0;0.0;0.0;0.0;0.0;0.0029552667280498233;60.0;0.0;0.0009713492000739236;0.0;0.0
844;1.0;2020-01-01 14:04:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.00285793915639394;0.0;0.0;0.0;0.0013844088652409095;0.0;0.0;0.0;0.0;0.0;0.0027150421985742425;60.0;0.0;0.0008923912155612291;0.0;0.0
845;1.0;2020-01-01 14:05:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0028362008102541425;0.0;0.0;0.0;0.0013637574364081019;0.0;0.0;0.0;0.0;0.0;0.002694390769741435;60.0;0.0;0.0008856034191546527;0.0;0.0
846;1.0;2020-01-01 14:06:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0025731837347753475;0.0;0.0;0.0;0.0011138912147032473;0.0;0.0;0.0;0.0;0.0;0.0024445245480365805;60.0;0.0;0.0008034763636591688;0.0;0.0
847;1.0;2020-01-01 14:07:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0027597683150158716;0.0;0.0;0.0;0.0012911465659317448;0.0;0.0;0.0;0.0;0.0;0.002621779899265078;60.0;0.0;0.0008617373801658727;0.0;0.0
848;1.0;2020-01-01 14:08:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0026876156168543367;0.0;0.0;0.0;0.0012226015026782862;0.0;0.0;0.0;0.0;0.0;0.0025532348360116195;60.0;0.0;0.0008392077073859812;0.0;0.0
849;1.0;2020-01-01 14:09:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0024700566905002806;0.0;0.0;0.0;0.0010159205226419328;0.0;0.0;0.0;0.0;0.0;0.002346553855975266;60.0;0.0;0.000771274954405242;0.0;0.0
850;1.0;2020-01-01 14:10:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0027933261141046867;0.0;0.0;0.0;0.0013230264750661188;0.0;0.0;0.0;0.0;0.0;0.002653659808399452;60.0;0.0;0.0008722157995728881;0.0;0.0
851;1.0;2020-01-01 14:11:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0028715332092782513;0.0;0.0;0.0;0.0013973232154810054;0.0;0.0;0.0;0.0;0.0;0.0027279565488143387;60.0;0.0;0.0008966359572138614;0.0;0.0
852;1.0;2020-01-01 14:12:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.002864199893162468;0.0;0.0;0.0;0.001390356565171011;0.0;0.0;0.0;0.0;0.0;0.0027209898985043443;60.0;0.0;0.0008943461299906267;0.0;0.0
853;1.0;2020-01-01 14:13:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.002501189453251703;0.0;0.0;0.0;0.0010454966472557843;0.0;0.0;0.0;0.0;0.0;0.0023761299805891175;60.0;0.0;0.0007809961564586043;0.0;0.0
854;1.0;2020-01-01 14:14:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.002926138829510001;0.0;0.0;0.0;0.0014491985547011674;0.0;0.0;0.0;0.0;0.0;0.002779831888034501;60.0;0.0;0.0009136865566662902;0.0;0.0
855;1.0;2020-01-01 14:15:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0028671761533934914;0.0;0.0;0.0;0.0013931840123904834;0.0;0.0;0.0;0.0;0.0;0.0027238173457238167;60.0;0.0;0.0008952754669498995;0.0;0.0
856;1.0;2020-01-01 14:16:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0027700641501546873;0.0;0.0;0.0;0.0013009276093136199;0.0;0.0;0.0;0.0;0.0;0.0026315609426469534;60.0;0.0;0.00086495225365756;0.0;0.0
857;1.0;2020-01-01 14:17:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0024143386328309385;0.0;0.0;0.0;0.0009629883678560585;0.0;0.0;0.0;0.0;0.0;0.0022936217011893917;60.0;0.0;0.0007538769964742576;0.0;0.0
858;1.0;2020-01-01 14:18:00;0.0;1.0;0.0;;Workplace;ParkingAndFullyCharged;ParkingAndNoChargingAvailableHere;0.0;0.0;1.0;0.973855;0.0;0.0;0.0027559932381344696;0.0;0.0;0.0;0.001287560242894413;0.0;0.0;0.0;0.0;0.0;0.002618193576227746;60.0;0.0;0.0008605586127874651;0.0;0.0
